MONTANT,FREQUENCE_RECH,REVENUE,FREQUENCE,DATA_VOLUME,ON_NET,REGULARITY,CHURN
6900.0,10.0,7442.0,13.0,1315.0,198.0,21,1
800.0,7.0,783.0,8.0,0.0,131.0,25,1
1500.0,3.0,1500.0,3.0,860.0,1.0,1,1
800.0,4.0,800.0,4.0,922.0,1.0,16,1
1000.0,2.0,1000.0,2.0,0.0,0.0,10,1
600.0,3.0,594.0,5.0,0.0,8.0,11,1
13500.0,33.0,13997.0,41.0,24945.0,6.0,59,1
500.0,1.0,500.0,6.0,0.0,4.0,3,1
600.0,3.0,539.0,6.0,0.0,5.0,12,1
1250.0,4.0,1248.0,6.0,465.0,3.0,8,1
1400.0,6.0,1120.0,6.0,141.0,0.0,19,1
1500.0,4.0,1498.0,6.0,0.0,44.0,12,1
3500.0,4.0,5402.0,26.0,0.0,167.0,34,1
8500.0,16.0,8951.0,18.0,14.0,21.0,53,1
4900.0,11.0,4890.0,13.0,8860.0,36.0,45,1
1000.0,1.0,1000.0,1.0,75.0,145.0,1,1
450.0,3.0,200.0,2.0,59.0,1.0,3,1
8500.0,16.0,8988.0,19.0,3698.0,845.0,50,1
8400.0,29.0,8399.0,35.0,4219.0,11.0,35,1
3000.0,6.0,3500.0,7.0,0.0,117.0,50,1
2400.0,6.0,2600.0,9.0,1687.0,189.0,41,1
1750.0,4.0,1740.0,4.0,3320.0,0.0,16,1
1500.0,3.0,1500.0,4.0,247.0,2.0,12,1
1000.0,2.0,1000.0,2.0,0.0,1.0,56,1
2000.0,3.0,1990.0,4.0,5119.0,0.0,1,1
4100.0,15.0,4050.0,16.0,492.0,623.0,56,1
500.0,1.0,490.0,1.0,2829.0,26.0,10,1
2200.0,5.0,2197.0,8.0,132.0,34.0,13,1
500.0,1.0,498.0,2.0,5.0,1.0,4,1
700.0,2.0,499.0,4.0,12.0,0.0,2,1
2700.0,4.0,2694.0,6.0,98.0,8.0,18,1
500.0,1.0,490.0,1.0,1343.0,0.0,17,1
1500.0,3.0,1200.0,5.0,1269.0,3.0,13,1
300.0,1.0,295.0,2.0,1.0,2.0,8,1
1000.0,2.0,1000.0,2.0,56.0,3.0,6,1
20500.0,41.0,21499.0,42.0,4329.0,385.0,56,1
2000.0,4.0,1980.0,4.0,4950.0,0.0,31,1
700.0,1.0,700.0,1.0,121.0,1.0,13,1
500.0,1.0,500.0,1.0,1.0,11.0,50,1
1000.0,2.0,1000.0,11.0,3.0,0.0,8,1
2500.0,5.0,2480.0,7.0,5271.0,2.0,5,1
3600.0,20.0,3500.0,18.0,801.0,0.0,28,1
7500.0,38.0,7983.0,44.0,6921.0,35.0,60,1
2450.0,6.0,2440.0,8.0,123.0,16.0,17,1
700.0,2.0,709.0,3.0,11.0,0.0,11,1
400.0,3.0,400.0,3.0,36.0,6.0,22,1
5900.0,24.0,6390.0,28.0,3522.0,3.0,23,1
500.0,1.0,500.0,1.0,17.0,1.0,6,1
4500.0,8.0,4513.0,9.0,0.0,534.0,16,1
4500.0,9.0,4599.0,13.0,8503.0,1.0,34,1
1100.0,8.0,1090.0,8.0,1315.0,0.0,16,1
6350.0,26.0,6549.0,29.0,2830.0,2.0,51,1
1300.0,5.0,1300.0,6.0,84.0,29.0,22,1
1500.0,2.0,1497.0,2.0,48.0,0.0,11,1
4050.0,8.0,3724.0,9.0,19.0,101.0,41,1
500.0,1.0,500.0,1.0,0.0,33.0,33,1
2050.0,9.0,2000.0,9.0,2317.0,7.0,1,1
800.0,4.0,800.0,4.0,1973.0,5.0,11,1
1500.0,3.0,1500.0,6.0,0.0,26.0,8,1
900.0,3.0,889.0,4.0,24.0,6.0,4,1
4500.0,7.0,4499.0,7.0,99.0,1.0,1,1
400.0,1.0,436.0,2.0,5.0,27.0,22,1
9500.0,7.0,9505.0,10.0,20619.0,12.0,55,1
2510.0,1.0,2115.0,7.0,107.0,1.0,6,1
200.0,1.0,200.0,1.0,1.0,50.0,22,1
1000.0,2.0,1000.0,2.0,76.0,22.0,27,1
2200.0,5.0,3160.0,5.0,7193.0,1.0,26,1
800.0,3.0,273.0,3.0,0.0,0.0,10,1
6500.0,11.0,6497.0,13.0,10014.0,31.0,41,1
1400.0,5.0,1392.0,7.0,3408.0,13.0,8,1
2000.0,4.0,2003.0,7.0,19.0,5.0,1,1
1300.0,3.0,1321.0,5.0,3894.0,3.0,2,1
3000.0,5.0,3000.0,5.0,0.0,55.0,22,1
4000.0,8.0,3975.0,9.0,3395.0,7.0,40,1
200.0,1.0,2.0,1.0,0.0,9.0,22,1
3000.0,1.0,3082.0,1.0,0.0,1.0,8,1
1500.0,3.0,1000.0,2.0,0.0,52.0,30,1
7200.0,14.0,7221.0,20.0,16789.0,1.0,50,1
1700.0,8.0,1550.0,7.0,869.0,3.0,8,1
500.0,1.0,491.0,1.0,232.0,8.0,2,1
11200.0,11.0,11201.0,15.0,42389.0,7.0,18,1
2400.0,4.0,2400.0,5.0,5422.0,9.0,26,1
5200.0,8.0,5569.0,11.0,7374.0,22.0,5,1
17300.0,32.0,18500.0,33.0,9507.0,18.0,18,1
500.0,1.0,500.0,1.0,0.0,54.0,8,1
3600.0,8.0,3601.0,9.0,2825.0,43.0,5,1
4700.0,9.0,4698.0,9.0,4491.0,180.0,30,1
1200.0,3.0,1190.0,4.0,137.0,18.0,13,1
15500.0,45.0,15883.0,50.0,17316.0,4.0,60,1
2000.0,2.0,1980.0,2.0,4567.0,0.0,28,1
2750.0,6.0,2736.0,7.0,0.0,19.0,10,1
850.0,2.0,848.0,5.0,0.0,12.0,1,1
200.0,1.0,400.0,2.0,158.0,7.0,14,1
100.0,1.0,200.0,2.0,151.0,7.0,6,1
4600.0,9.0,4259.0,10.0,0.0,144.0,41,1
4000.0,9.0,4002.0,15.0,0.0,77.0,33,1
2500.0,3.0,2479.0,3.0,1885.0,0.0,17,1
1500.0,3.0,1500.0,3.0,1019.0,29.0,25,1
2500.0,6.0,2516.0,6.0,0.0,101.0,2,1
3800.0,14.0,3801.0,14.0,5364.0,13.0,28,1
19400.0,67.0,19093.0,68.0,9490.0,187.0,62,1
500.0,1.0,500.0,1.0,84.0,25.0,22,1
10700.0,21.0,11200.0,23.0,250.0,13.0,35,1
1350.0,6.0,1349.0,7.0,0.0,2.0,13,1
1500.0,3.0,2002.0,5.0,1080.0,0.0,11,1
700.0,2.0,698.0,4.0,491.0,5.0,10,1
18000.0,23.0,19501.0,28.0,26717.0,158.0,47,1
1000.0,2.0,1002.0,2.0,66.0,0.0,21,1
5200.0,17.0,5695.0,20.0,4815.0,8.0,43,1
7500.0,13.0,8000.0,14.0,0.0,253.0,44,1
2000.0,4.0,2000.0,4.0,0.0,3.0,16,1
7000.0,14.0,7000.0,14.0,0.0,15.0,36,1
3400.0,11.0,3397.0,14.0,354.0,84.0,47,1
7000.0,14.0,6997.0,13.0,0.0,29.0,29,1
6500.0,5.0,6893.0,11.0,2202.0,4.0,20,1
500.0,1.0,500.0,1.0,0.0,8.0,8,1
1000.0,2.0,998.0,3.0,1.0,1.0,33,1
600.0,2.0,598.0,2.0,123.0,9.0,26,1
1500.0,3.0,1520.0,3.0,913.0,7.0,3,1
4500.0,8.0,4999.0,12.0,87.0,72.0,21,1
1000.0,2.0,1029.0,2.0,772.0,0.0,3,1
1200.0,5.0,1190.0,5.0,1024.0,348.0,21,1
300.0,1.0,300.0,1.0,20.0,0.0,9,1
2600.0,13.0,2572.0,16.0,88.0,8.0,29,1
300.0,1.0,300.0,1.0,0.0,8.0,1,1
2700.0,6.0,2690.0,10.0,2936.0,42.0,48,1
21500.0,28.0,23181.0,49.0,36.0,4323.0,27,1
1500.0,2.0,1225.0,3.0,465.0,9.0,7,1
7000.0,28.0,7214.0,31.0,4047.0,0.0,38,1
4500.0,8.0,4702.0,11.0,326.0,1124.0,13,1
4850.0,9.0,5161.0,11.0,4404.0,103.0,23,1
17850.0,52.0,18747.0,55.0,678.0,482.0,49,1
2700.0,8.0,2700.0,9.0,0.0,172.0,24,1
3500.0,6.0,3500.0,6.0,634.0,13.0,38,1
500.0,1.0,500.0,1.0,381.0,11.0,16,1
600.0,2.0,500.0,1.0,50.0,3.0,1,1
17000.0,24.0,18000.0,25.0,2460.0,216.0,32,1
2700.0,6.0,2673.0,6.0,7.0,200.0,18,1
6200.0,13.0,6675.0,18.0,11298.0,0.0,62,1
1100.0,3.0,1100.0,3.0,2217.0,2.0,19,1
1000.0,1.0,999.0,2.0,2038.0,0.0,21,1
2000.0,2.0,2000.0,2.0,6975.0,1.0,12,1
2250.0,11.0,2246.0,12.0,1417.0,26.0,33,1
500.0,1.0,500.0,1.0,38.0,4.0,26,1
950.0,2.0,945.0,3.0,1246.0,4.0,1,1
5800.0,12.0,5575.0,13.0,0.0,1075.0,50,1
1800.0,4.0,1786.0,3.0,2048.0,3.0,21,1
200.0,1.0,200.0,1.0,1198.0,3.0,1,1
1000.0,2.0,1000.0,2.0,328.0,2.0,12,1
2000.0,3.0,1985.0,3.0,3185.0,0.0,4,1
20100.0,52.0,20810.0,56.0,2.0,1377.0,58,1
1100.0,2.0,1100.0,2.0,1023.0,29.0,17,1
100.0,1.0,99.0,4.0,1.0,0.0,19,1
500.0,1.0,500.0,1.0,0.0,48.0,15,1
1100.0,3.0,1246.0,13.0,15.0,0.0,11,1
4800.0,13.0,4198.0,13.0,2545.0,36.0,5,1
2700.0,5.0,2699.0,7.0,0.0,19.0,25,1
200.0,1.0,198.0,1.0,120.0,0.0,9,1
700.0,3.0,701.0,5.0,1.0,0.0,13,1
12000.0,34.0,12799.0,36.0,2714.0,2941.0,30,1
1000.0,2.0,993.0,3.0,616.0,20.0,9,1
900.0,3.0,892.0,12.0,0.0,4.0,36,1
100.0,1.0,110.0,1.0,4.0,0.0,1,1
5500.0,10.0,5491.0,10.0,3.0,196.0,17,1
1000.0,2.0,999.0,4.0,1342.0,0.0,8,1
1000.0,1.0,1376.0,3.0,1480.0,0.0,10,1
1000.0,2.0,1001.0,2.0,0.0,3.0,6,1
1200.0,3.0,1200.0,11.0,0.0,6.0,46,1
600.0,2.0,582.0,2.0,575.0,44.0,12,1
3400.0,4.0,4490.0,17.0,1089.0,2.0,21,1
3750.0,6.0,4242.0,9.0,8947.0,8.0,49,1
800.0,2.0,527.0,2.0,1024.0,27.0,9,1
4200.0,9.0,4221.0,14.0,6911.0,0.0,38,1
2200.0,3.0,2203.0,6.0,694.0,6.0,5,1
1000.0,2.0,984.0,3.0,14.0,64.0,6,1
400.0,2.0,402.0,2.0,0.0,48.0,24,1
2000.0,1.0,200.0,1.0,0.0,38.0,3,1
7100.0,17.0,7094.0,18.0,0.0,766.0,28,1
500.0,1.0,490.0,1.0,624.0,6.0,33,1
1000.0,2.0,980.0,2.0,3388.0,8.0,12,1
500.0,1.0,500.0,1.0,0.0,1.0,6,1
500.0,1.0,500.0,1.0,67.0,58.0,6,1
2900.0,10.0,2600.0,11.0,899.0,8.0,16,1
3900.0,10.0,3901.0,16.0,5500.0,106.0,43,1
31450.0,51.0,32952.0,53.0,4478.0,766.0,62,1
2000.0,4.0,2000.0,4.0,0.0,3.0,7,1
2450.0,17.0,2365.0,18.0,2093.0,0.0,38,1
500.0,1.0,668.0,1.0,60.0,3.0,3,1
2700.0,6.0,3199.0,8.0,1.0,764.0,4,1
400.0,2.0,400.0,2.0,0.0,36.0,31,1
12500.0,12.0,12978.0,19.0,7705.0,38.0,8,1
2550.0,7.0,2565.0,10.0,4000.0,31.0,32,1
1000.0,9.0,998.0,10.0,783.0,1.0,19,1
700.0,2.0,690.0,2.0,53.0,56.0,9,1
12000.0,17.0,12161.0,18.0,16623.0,34.0,24,1
3000.0,5.0,3739.0,7.0,0.0,0.0,4,1
300.0,3.0,111.0,2.0,0.0,118.0,26,1
2200.0,5.0,2180.0,7.0,1022.0,0.0,14,1
1500.0,3.0,1497.0,9.0,4.0,8.0,11,1
1000.0,2.0,1000.0,2.0,2919.0,0.0,2,1
5950.0,9.0,5919.0,15.0,11123.0,0.0,53,1
500.0,3.0,594.0,7.0,0.0,0.0,1,1
2500.0,4.0,2486.0,6.0,37.0,0.0,15,1
1000.0,2.0,980.0,2.0,510.0,4.0,21,1
1200.0,3.0,1200.0,3.0,0.0,29.0,14,1
1000.0,2.0,1493.0,4.0,366.0,0.0,4,1
2300.0,6.0,2749.0,10.0,715.0,19.0,28,1
2500.0,5.0,2499.0,9.0,4054.0,10.0,20,1
8050.0,19.0,8550.0,20.0,9887.0,11.0,49,1
2200.0,5.0,2001.0,5.0,32.0,17.0,48,1
1100.0,4.0,1427.0,7.0,46.0,4.0,29,1
2400.0,5.0,2381.0,5.0,0.0,113.0,5,1
250.0,1.0,250.0,1.0,560.0,8.0,8,1
3000.0,1.0,3000.0,1.0,166.0,57.0,15,1
500.0,1.0,500.0,1.0,0.0,16.0,5,1
1000.0,2.0,996.0,3.0,0.0,1.0,9,1
500.0,1.0,491.0,1.0,913.0,0.0,1,1
1500.0,2.0,1500.0,2.0,2044.0,0.0,1,1
6000.0,15.0,5919.0,16.0,1040.0,177.0,4,1
1000.0,2.0,1195.0,5.0,413.0,0.0,27,1
1000.0,2.0,996.0,3.0,0.0,7.0,15,1
1800.0,7.0,1799.0,6.0,1084.0,1.0,13,1
1000.0,1.0,998.0,2.0,2046.0,1.0,4,1
500.0,1.0,497.0,1.0,141.0,0.0,4,1
1600.0,10.0,1601.0,11.0,483.0,0.0,13,1
1900.0,6.0,1893.0,5.0,1064.0,37.0,9,1
1500.0,1.0,806.0,2.0,1.0,0.0,2,1
2000.0,3.0,2500.0,4.0,0.0,68.0,24,1
200.0,1.0,200.0,1.0,0.0,12.0,15,1
36000.0,84.0,37914.0,72.0,0.0,886.0,62,1
200.0,1.0,199.0,1.0,407.0,8.0,23,1
3500.0,5.0,2504.0,8.0,65.0,4.0,35,1
2500.0,16.0,2701.0,18.0,1487.0,18.0,18,1
1000.0,1.0,998.0,1.0,2396.0,0.0,1,1
1400.0,4.0,1381.0,4.0,1056.0,8.0,10,1
500.0,1.0,500.0,1.0,0.0,1.0,2,1
1000.0,4.0,1000.0,4.0,2072.0,4.0,1,1
700.0,2.0,700.0,1.0,2559.0,5.0,18,1
700.0,3.0,700.0,3.0,3652.0,46.0,3,1
1100.0,3.0,1099.0,3.0,0.0,1.0,18,1
3900.0,28.0,4081.0,31.0,2962.0,1.0,45,1
5000.0,1.0,4987.0,3.0,345.0,16.0,1,1
4900.0,26.0,5300.0,29.0,5516.0,10.0,28,1
2500.0,4.0,2500.0,4.0,1023.0,162.0,2,1
600.0,4.0,588.0,8.0,8.0,7.0,8,1
1950.0,5.0,1950.0,7.0,3688.0,0.0,2,1
3400.0,8.0,3408.0,11.0,4841.0,0.0,13,1
3000.0,1.0,2011.0,2.0,3517.0,3.0,8,1
15000.0,25.0,15606.0,24.0,270.0,304.0,15,1
3500.0,13.0,3456.0,16.0,2111.0,38.0,59,1
1000.0,5.0,1000.0,5.0,1071.0,0.0,1,1
500.0,1.0,500.0,1.0,1.0,20.0,4,1
1000.0,1.0,1000.0,3.0,2614.0,34.0,37,1
200.0,1.0,200.0,1.0,1017.0,297.0,1,1
500.0,1.0,500.0,1.0,1.0,13.0,5,1
400.0,1.0,390.0,3.0,61.0,7.0,17,1
1500.0,3.0,1472.0,3.0,467.0,3.0,3,1
1050.0,8.0,802.0,8.0,330.0,38.0,61,1
4650.0,14.0,5149.0,18.0,1810.0,18.0,12,1
500.0,1.0,499.0,2.0,1.0,3.0,24,1
3000.0,6.0,4998.0,8.0,765.0,7.0,12,1
5000.0,14.0,4980.0,14.0,6268.0,4.0,24,1
1000.0,1.0,1000.0,1.0,0.0,2.0,7,1
2500.0,5.0,3045.0,8.0,1.0,16.0,34,1
2750.0,5.0,2727.0,6.0,1033.0,10.0,60,1
500.0,1.0,490.0,1.0,1694.0,1.0,20,1
500.0,1.0,500.0,1.0,549.0,9.0,11,1
2800.0,6.0,2781.0,7.0,318.0,4.0,39,1
11200.0,13.0,9201.0,14.0,6664.0,26.0,25,1
800.0,3.0,801.0,5.0,663.0,1.0,15,1
24100.0,48.0,24600.0,47.0,2473.0,225.0,59,1
1500.0,2.0,2500.0,4.0,3266.0,1.0,28,1
1000.0,1.0,998.0,1.0,10.0,8.0,4,1
1800.0,10.0,1986.0,11.0,622.0,19.0,22,1
1000.0,1.0,491.0,1.0,0.0,9.0,7,1
1700.0,4.0,3344.0,6.0,2056.0,5.0,19,1
3500.0,2.0,3500.0,5.0,90.0,98.0,34,1
2000.0,9.0,2388.0,11.0,1975.0,3.0,3,1
2400.0,14.0,2600.0,15.0,1956.0,33.0,6,1
3500.0,7.0,3485.0,9.0,2861.0,0.0,33,1
3050.0,6.0,2496.0,6.0,0.0,36.0,50,1
700.0,2.0,585.0,2.0,549.0,0.0,14,1
2500.0,5.0,2500.0,5.0,150.0,28.0,29,1
1850.0,10.0,1840.0,9.0,4537.0,46.0,26,1
3000.0,1.0,2699.0,2.0,64.0,100.0,20,1
1600.0,3.0,1599.0,3.0,7.0,6.0,8,1
5000.0,5.0,4984.0,15.0,2574.0,32.0,19,1
2100.0,18.0,2197.0,20.0,392.0,1.0,29,1
1000.0,1.0,358.0,2.0,0.0,1.0,6,1
2000.0,4.0,1888.0,6.0,63.0,39.0,32,1
2700.0,9.0,2699.0,15.0,926.0,4.0,31,1
400.0,3.0,280.0,3.0,80.0,4.0,7,1
1750.0,13.0,1732.0,16.0,682.0,4.0,4,1
2000.0,4.0,2000.0,4.0,1326.0,3.0,1,1
2000.0,2.0,3000.0,3.0,5243.0,15.0,9,1
5750.0,18.0,5747.0,24.0,86.0,13.0,51,1
2100.0,6.0,2100.0,9.0,3938.0,2.0,31,1
500.0,1.0,490.0,1.0,640.0,0.0,13,1
2200.0,3.0,2189.0,1.0,0.0,10.0,14,1
20100.0,37.0,20791.0,37.0,44091.0,56.0,55,1
13000.0,9.0,13002.0,10.0,40501.0,1.0,36,1
3950.0,9.0,3451.0,8.0,0.0,180.0,25,1
1000.0,1.0,1500.0,2.0,0.0,77.0,30,1
500.0,1.0,500.0,1.0,0.0,58.0,20,1
1000.0,1.0,990.0,1.0,2040.0,5.0,25,1
150.0,1.0,143.0,1.0,42.0,33.0,23,1
3500.0,12.0,4233.0,18.0,1133.0,38.0,11,1
9600.0,13.0,10600.0,17.0,42388.0,3.0,55,1
3150.0,8.0,3350.0,10.0,228.0,62.0,6,1
1350.0,3.0,1659.0,5.0,1954.0,7.0,2,1
4000.0,7.0,4011.0,8.0,6834.0,20.0,8,1
250.0,1.0,200.0,1.0,745.0,7.0,19,1
1000.0,2.0,999.0,3.0,8.0,5.0,7,1
1600.0,4.0,1592.0,5.0,3096.0,7.0,14,1
16250.0,28.0,16701.0,34.0,28046.0,49.0,49,1
1000.0,2.0,1995.0,4.0,1486.0,70.0,27,1
3600.0,8.0,3795.0,11.0,4169.0,2.0,7,1
3500.0,5.0,2573.0,6.0,3553.0,6.0,60,1
11000.0,18.0,11999.0,22.0,1165.0,52.0,17,1
300.0,2.0,284.0,3.0,0.0,17.0,7,1
4100.0,10.0,4099.0,13.0,12742.0,1.0,37,1
1950.0,5.0,1951.0,5.0,23.0,10.0,22,1
200.0,1.0,184.0,2.0,0.0,3.0,20,1
3000.0,6.0,2496.0,7.0,793.0,6.0,34,1
7850.0,22.0,7841.0,24.0,3568.0,240.0,53,1
1500.0,2.0,1496.0,2.0,3072.0,2.0,12,1
300.0,2.0,301.0,3.0,26.0,0.0,5,1
500.0,1.0,492.0,1.0,881.0,5.0,18,1
3250.0,12.0,3514.0,15.0,886.0,6.0,22,1
1500.0,3.0,1497.0,3.0,415.0,2.0,9,1
700.0,4.0,700.0,4.0,202.0,2.0,11,1
2900.0,6.0,2890.0,7.0,4891.0,2.0,53,1
2200.0,5.0,2190.0,5.0,5314.0,0.0,14,1
2600.0,7.0,3361.0,8.0,8184.0,117.0,6,1
4600.0,10.0,5577.0,15.0,2499.0,2.0,62,1
4000.0,6.0,4000.0,6.0,4415.0,2.0,14,1
9200.0,19.0,9710.0,26.0,21216.0,18.0,50,1
2300.0,12.0,2364.0,17.0,1841.0,7.0,2,1
4300.0,8.0,4800.0,9.0,18.0,62.0,15,1
4000.0,7.0,4000.0,7.0,0.0,99.0,39,1
2050.0,6.0,2033.0,6.0,869.0,34.0,17,1
100.0,1.0,84.0,1.0,125.0,8.0,4,1
6000.0,11.0,5999.0,12.0,101.0,187.0,7,1
500.0,2.0,500.0,3.0,1546.0,0.0,20,1
200.0,2.0,185.0,2.0,1024.0,8.0,11,1
700.0,1.0,700.0,1.0,69.0,0.0,10,1
8000.0,15.0,8500.0,18.0,49.0,207.0,34,1
1800.0,5.0,1800.0,13.0,405.0,16.0,35,1
5000.0,10.0,4991.0,12.0,7180.0,5.0,24,1
5950.0,8.0,5644.0,12.0,660.0,29.0,39,1
11500.0,23.0,11949.0,40.0,13201.0,9.0,54,1
3500.0,4.0,3475.0,6.0,1590.0,0.0,14,1
2500.0,4.0,2500.0,4.0,4921.0,5.0,34,1
1000.0,2.0,1393.0,5.0,1024.0,640.0,13,1
1450.0,4.0,1436.0,5.0,918.0,133.0,7,1
15800.0,22.0,15801.0,22.0,18793.0,55.0,29,1
5000.0,1.0,5000.0,1.0,7084.0,7.0,2,1
9500.0,17.0,10000.0,22.0,10204.0,164.0,42,1
2600.0,4.0,3510.0,8.0,6443.0,0.0,52,1
12200.0,29.0,13224.0,33.0,20823.0,2.0,61,1
1500.0,2.0,1490.0,2.0,1635.0,1.0,44,1
1000.0,1.0,1000.0,1.0,2.0,14.0,1,1
1500.0,3.0,1500.0,3.0,0.0,191.0,37,1
1800.0,3.0,1800.0,3.0,0.0,195.0,60,1
100.0,1.0,100.0,1.0,293.0,7.0,19,1
450.0,2.0,400.0,2.0,1295.0,0.0,10,1
8100.0,22.0,8501.0,26.0,1478.0,21.0,1,1
3550.0,12.0,3516.0,12.0,75.0,335.0,34,1
1500.0,3.0,1503.0,5.0,1.0,8.0,4,1
3500.0,4.0,3501.0,4.0,15115.0,8.0,2,1
1000.0,1.0,981.0,3.0,320.0,5.0,10,1
10500.0,16.0,11508.0,30.0,3003.0,12.0,46,1
1000.0,2.0,700.0,3.0,61.0,1.0,20,1
2975.0,7.0,3465.0,9.0,0.0,23.0,34,1
500.0,1.0,499.0,3.0,0.0,0.0,8,1
2000.0,3.0,1992.0,4.0,20.0,166.0,22,1
1600.0,10.0,1590.0,11.0,3419.0,9.0,49,1
3400.0,6.0,4352.0,9.0,1208.0,0.0,28,1
2800.0,5.0,2400.0,5.0,0.0,27.0,29,1
1800.0,4.0,2185.0,6.0,1346.0,4.0,18,1
1700.0,4.0,1670.0,4.0,3112.0,1.0,9,1
1600.0,2.0,1000.0,2.0,2697.0,1.0,30,1
3650.0,5.0,3861.0,8.0,6542.0,0.0,8,1
3250.0,12.0,3231.0,15.0,1597.0,13.0,23,1
600.0,3.0,600.0,3.0,2.0,318.0,8,1
2800.0,7.0,2268.0,11.0,787.0,10.0,43,1
2300.0,8.0,2255.0,12.0,113.0,750.0,7,1
10500.0,22.0,11177.0,24.0,0.0,34.0,1,1
500.0,1.0,946.0,5.0,354.0,0.0,7,1
400.0,2.0,400.0,2.0,1031.0,7.0,7,1
2600.0,8.0,2599.0,11.0,0.0,316.0,23,1
700.0,2.0,691.0,2.0,849.0,7.0,14,1
5100.0,13.0,5315.0,19.0,7672.0,7.0,58,1
1400.0,12.0,1484.0,16.0,848.0,1.0,30,1
600.0,6.0,585.0,8.0,0.0,1.0,26,1
1500.0,3.0,1507.0,4.0,3631.0,2.0,7,1
500.0,1.0,500.0,1.0,0.0,11.0,7,1
600.0,2.0,598.0,3.0,0.0,25.0,19,1
8850.0,28.0,8849.0,31.0,230.0,3399.0,45,1
1400.0,4.0,1389.0,5.0,312.0,4.0,30,1
3600.0,6.0,3604.0,11.0,6837.0,47.0,32,1
2100.0,5.0,2406.0,8.0,100.0,3.0,34,1
5500.0,10.0,5401.0,12.0,0.0,141.0,28,1
3200.0,7.0,3698.0,9.0,4.0,11.0,1,1
5000.0,1.0,4986.0,6.0,1459.0,17.0,12,1
1000.0,1.0,990.0,1.0,2335.0,0.0,9,1
2000.0,3.0,2000.0,3.0,0.0,144.0,15,1
3250.0,13.0,3743.0,14.0,2959.0,0.0,23,1
10000.0,12.0,10004.0,18.0,12445.0,11.0,38,1
2500.0,5.0,2501.0,6.0,6.0,13.0,5,1
1200.0,5.0,1107.0,6.0,1461.0,8.0,8,1
200.0,1.0,200.0,1.0,7.0,1.0,2,1
4500.0,7.0,6293.0,17.0,2766.0,7.0,58,1
2150.0,6.0,2288.0,9.0,1909.0,2.0,16,1
1500.0,3.0,1490.0,4.0,1410.0,3.0,2,1
1000.0,2.0,988.0,3.0,2443.0,3.0,15,1
200.0,1.0,200.0,1.0,0.0,32.0,6,1
1000.0,2.0,1500.0,3.0,0.0,9.0,2,1
1000.0,2.0,1000.0,2.0,0.0,36.0,17,1
500.0,1.0,500.0,1.0,3.0,0.0,4,1
1100.0,3.0,1104.0,3.0,1054.0,3.0,12,1
500.0,3.0,500.0,4.0,2.0,0.0,23,1
500.0,2.0,500.0,2.0,2019.0,8.0,7,1
3500.0,5.0,3511.0,9.0,4673.0,0.0,56,1
700.0,2.0,1180.0,3.0,4036.0,28.0,30,1
500.0,1.0,500.0,1.0,0.0,19.0,16,1
3200.0,14.0,3264.0,18.0,1048.0,16.0,28,1
200.0,1.0,200.0,1.0,1026.0,7.0,17,1
3500.0,5.0,3491.0,7.0,5150.0,11.0,58,1
1500.0,3.0,1980.0,5.0,4234.0,5.0,11,1
200.0,1.0,200.0,1.0,0.0,2.0,4,1
3300.0,9.0,3250.0,14.0,145.0,943.0,53,1
100.0,1.0,82.0,1.0,1.0,6.0,22,1
500.0,1.0,492.0,1.0,75.0,6.0,41,1
1700.0,2.0,982.0,3.0,1940.0,8.0,8,1
700.0,2.0,1901.0,5.0,342.0,15.0,32,1
2300.0,3.0,2000.0,2.0,25152.0,1.0,20,1
7000.0,19.0,7001.0,22.0,6645.0,51.0,25,1
1000.0,1.0,1000.0,1.0,12.0,0.0,3,1
700.0,2.0,684.0,2.0,0.0,126.0,21,1
6000.0,8.0,5668.0,9.0,7715.0,32.0,29,1
1000.0,2.0,1000.0,2.0,91.0,56.0,14,1
4500.0,5.0,4519.0,10.0,7353.0,16.0,51,1
4800.0,10.0,5301.0,15.0,7053.0,47.0,25,1
500.0,1.0,500.0,1.0,0.0,1.0,18,1
500.0,1.0,491.0,1.0,0.0,0.0,13,1
1250.0,3.0,1253.0,11.0,1428.0,2.0,31,1
5200.0,11.0,5165.0,12.0,13568.0,4.0,28,1
2250.0,2.0,2000.0,1.0,1023.0,2.0,2,1
2750.0,12.0,1941.0,10.0,2504.0,1.0,32,1
2350.0,12.0,2800.0,14.0,1553.0,1.0,21,1
1500.0,3.0,1470.0,3.0,2803.0,0.0,23,1
3100.0,6.0,2850.0,10.0,50.0,643.0,26,1
1100.0,3.0,1102.0,3.0,35.0,64.0,7,1
450.0,2.0,350.0,4.0,0.0,27.0,8,1
3250.0,10.0,2749.0,10.0,925.0,131.0,13,1
1150.0,4.0,1144.0,4.0,139.0,4.0,33,1
250.0,1.0,250.0,1.0,10.0,0.0,4,1
1000.0,2.0,990.0,3.0,917.0,0.0,20,1
1000.0,2.0,1001.0,3.0,0.0,45.0,19,1
5000.0,9.0,5500.0,9.0,3.0,84.0,10,1
4400.0,22.0,4400.0,22.0,1435.0,0.0,30,1
2500.0,12.0,1805.0,12.0,0.0,20.0,17,1
1400.0,4.0,1400.0,6.0,406.0,1.0,34,1
4500.0,7.0,4496.0,6.0,5.0,5.0,4,1
11500.0,21.0,11495.0,29.0,3064.0,45.0,37,1
